id,toxic,severe_toxic,obscene,threat,insult,identity_hate,non-toxic,comment_text
e6cba0f00fc7475f,0,0,0,1,0,0,0,new award well done iamthecoinman really annoying good anti vandalism barnstar award iamthecoinman really annoying good anti vandalism barnstar multiple prompt reverts joke protecting wiki important unimportant task protecting wikipedians efforts much much appreciated hope someone cuts hands
d05fa93fdf05eb86,1,0,1,0,1,0,0,constructive stupid arkjedi
c9eb7d60d40af638,0,0,0,0,1,0,0,nuts legitimate commercial software package used feature films commercials video games deserve wikipedia entry boothill footappers band nobody outside uk ever even heard serious people like authority decide get wikipedia unfamiliar something render irrelevant grow
124eaf37bbed949d,0,0,0,0,0,0,1,note blpn hi mentioned regarding article list jews sports thread blp noticeboard comments would appreciated regards
7423349fec24cd9a,1,0,1,0,1,0,0,asshole richard simmons asshole assisted development faggoty article jizzmaster latter since undergone faggoty tranny surgery tit job revisions cock include trying fuck mother entirely happy heck mom remind faggot risk pissing seat tell nickname faggoty attempt appear edgy weigh kg
16376370aed7ce62,0,0,0,0,0,0,1,stop stop vandalizing digital tv tables stop
5de2dbd525bb3575,1,0,1,0,1,0,0,go fuck
f0bf335ca4522653,1,0,1,0,1,1,0,people philippines unbelievably stupid shit hole
1c224fd23f08a54f,0,0,0,0,0,0,1,thanks removing critique however one december turkish ministry education issued order banning use ethnic terms kurd circassian laz kurdistan lazistan sourced find source also explain minister education ban applies public schools something like december turkish ministry education issued order banning use ethnic terms kurd circassian laz kurdistan lazistan public school curricula keep short save inserting counter claims explnations sound good
0fddd78d0d077802,0,0,0,0,0,0,1,toc hello welcome wikipedia thank signing recommended guidelines facilitate involvement best luck fun electriceye getting started wikipedia tutorial edit page five pillars wikipedia manual style bold editing write great article getting info cite sources neutral point view point view verifiability uploading images image use policy getting wikipedia rules policy library getting help ask question help desk getting along wikiquette civility sign posts conflict resolution getting technical pages needing attention peer review utilities village pump
119af7a37abf9c72,0,0,0,0,0,0,1,see fits article proposal add add article
cc4567c913aaeb4e,1,0,1,0,1,0,0,flex know one flex aparently name airline starting leave alone stupid f k
0a73dcd2b3906bcd,0,0,0,0,0,0,1,redirect talk rotorsport uk mt
facd3642fb412268,1,1,1,0,1,0,0,hey fucking cunt go kill
1924bc7ee42baf78,0,0,0,0,0,0,1,licences note scepticism relating suggestion starter edition smaller definition library scanned old computer free scan version uninstalled installed starter version reported threats various threat levels types pssible course full version larger definition file sstill seems illogical countering whole point scan teaser looking forward reference
018942e044417b74,1,0,0,0,1,0,0,sir imbecile pervert
1fec43909c60efeb,1,0,1,0,1,0,0,markets turmoil eat shit
27f6d0317dc464dc,0,0,1,0,0,0,0,one question actually employed wikipedia therefore sanctioned dicate right wrong website attempting irritate many people possible one man self importance ego inflating censorship parade get high horse stop massive cunt regards derek james acorah
1756fa379911285c,1,1,1,0,1,0,0,fag fag fag fag doosh doosh doosh suck nuts
17ac736472ab1071,0,0,0,0,0,0,1,coi tag tagged conflict interest bit peacocking throw mix
169bbbda8f11095a,0,0,0,0,0,0,1,template aviation incidents accidents dont believe template created adds value articles brought discussion wikipedia talk wikiproject aviation aviation accident task force template aviation incidents accidents comments would welcome thank
920c85353d7d6104,1,0,0,0,1,0,0,chrisch faggot
7bd181301e85ac0c,1,1,1,0,1,0,0,fok suk bitsh fock
afa9cb9695d1fb4c,1,0,1,0,1,0,0,f g kill cus nobody likes
886410777467b0a2,1,0,1,0,1,0,0,go ahead cock breath block thousands several accounts different ip addresses get life
142ba5864d57e9b4,1,0,1,0,1,0,0,dogs fucked pope wharrrbl grrrbl
0126fffcd40e338f,0,0,0,0,0,0,1,utc anyone considered matter stuff made actually interact time time travel travel back time would frozen isolated spacetime whilst everything else around travel backwards time also physically biologically travel back time get younger younger disappear yet created thus defeating grandfather paradox although possible signals information travel backwards forwards time possibility automatically extend matter know ie particles giving rise electrons protons neutrons ultimately biological beings july
d4eeaf0c8f3db090,1,0,0,0,0,1,0,swedes racist trolls support illegal arabian occupation judea samaria every damned european needs gassed
13ed6d7f3d3bbd6a,0,0,0,0,0,0,1,create account like said computer accsese plz unblock aol ip address talk pepole vandle harrased see mind aol ip address thanks
604698a4c3bda97b,1,0,1,0,1,1,0,hamburger radio fucing f ggot
0f3a2840f072f12f,1,0,0,0,0,0,0,shut read left talk page give pure garbage one vandalizing everything fixing things way ought reject reply fully
12009bd4b3d58bbd,0,0,0,0,0,0,1,continue edit war article may ask sanctions taken wikipedia articles based third party reliable sources data derived solely website article subject frankly little article suggest meets notability guidelines suggest study relevant parts wikipedia policy fins sources confirm notability regarding article topic rather edit warring inadmissible content
ebffde1712ef7dd9,1,0,0,0,0,0,0,go away let respond talk page go outside play football enjoy life rather wasting away reverting message someones talk page loser
aae3cc356bbcb964,1,0,1,0,0,0,0,fuck lay questions bad enough start sections answers separate question separate question go searching taken move
c693d75c64948cf5,1,0,1,0,0,0,0,using sandbox ass wipe
50ab3296d0bcf76d,0,0,0,0,1,0,0,religious conversion come refernce current article converting islam arien brotherhood removed thought thing muslim get stop bigot put back article altering bastards g
41efc925d129ee7a,0,0,0,0,1,0,0,insulted write comment talk page nonsence vandalising insulted greatly pic fat jimbo wales computer reposible cannot acuse without prove
00f84ff64cc93b6e,0,0,0,0,0,0,1,delete material complies wp policy according pov interpretations wiki badass woo u
0ad7ee189eb2ca64,0,0,0,0,0,0,1,first edit list templates directly bot ignore changes also cannot use vertical pipes anywhere syntax separating template name section name reason otherwise everything messes place use yellow box top talk page left message talk page watch response please reply aware bot usually overwrites manual edits said spent hours trying figure following instructions listed rfc page producing results saw manually edited list templates thought perhaps disabled bot working properly basically telling syntax commonly used throughout wikipedia vertical piping valid within rfc templates messed even messed total lack user instructions mention restriction become nightmare process
0283222a3bd34af1,0,0,0,0,0,0,1,desterbing project school explain wasnt bill gates years ago
0020fd96ed3b8c8b,1,0,1,0,1,0,0,tony sidaway obviously fistfuckee loves arm ass
8d972e8773cdb5ec,1,0,0,0,0,0,0,virtual steve burn hell
d89a2e29d8d2c410,1,0,1,0,1,0,0,give crap admin give crap admin mind business annoying fuck
921c74b293556346,1,0,1,0,1,1,0,jews jews fucking bastards hope neo nazis unite holocaust bastards including jews like tnxman nawlinwiki pmdrive j delanoy
f03992691a6d6d86,1,0,1,0,1,0,0,go fuck widefux editor cheap wiki hack
718d9d6727bf855e,1,0,1,0,1,0,0,official wikipedia finally gone full retard next goatse frontpage sure like site standards left human centipede crime cinema civilization talked little possible assholes put front page fuck want reminded piece shit exists
779aed53fa04aebd,1,0,1,0,1,0,0,please stop deleting images u fat ugly cumputer geek looking kiddie porn night kiss natural black ass fat bitch
6eab71baeaf14caf,1,0,1,0,0,0,0,specifico chimed usual bullshit time close discussion
145ab4a3b804a8e6,0,0,0,0,0,0,1,please refrain adding nonsense wikipedia sonic drive considered vandalism would like experiment use sandbox
142383fe3b3df1f9,0,0,0,0,0,0,1,convinced arrived page almost soon eric left days ago someone alerted fact eric partner immediately began understand contributions whole new light sorry choose associate close associate eric banned editing article casts pall contributions qualms pointing
f8ef20d324776c80,1,0,1,0,1,0,0,wikipedia like stupidity moderators pointed hahahaha keep deleting back call mod idiot
32dbab89bd2e87c2,1,0,0,0,0,0,0,slimvirgin linda mack swalwell alberta likes wearing fur coats pierre salinger personal ass kisser
f6f8086297273d04,0,0,0,0,1,1,0,revelation question mother nigger would explain alot ssing
0082b5a7b4a67da2,1,0,0,0,0,0,0,give permanat block raseac remember muslims dont worry images trying hurt us cant look images fake nothing islam prophet even article lame wikipedia authentic source encyclopedia kids authenticity anyone edit write whatever think like raeasc see knows islam talks forget wiki lame authenticity recommend add pissed christ jessus article
104e5a2fc232e368,1,0,1,0,1,0,0,roses red violets blue man black fuck
f7fc7a81568b1810,1,1,1,0,1,0,0,whoever deletes shit wikipedia small dick loser mother whore
7169c1b94061458a,1,0,0,1,1,0,0,hate hope die fire
98939ede683f0916,1,1,1,0,1,0,0,suck dick arrested thrown jail also suck blocked indefinitely let guys know sock puppet cheapo take consideration yet anotehr account sock puppet cheapo
083b5bad0ae8d7f4,0,0,0,0,0,0,1,according wikipedia guidelines correct use british english topic
a33f787ef6bd0f1e,1,0,1,0,0,0,0,like perform felation sheep
0d05f7995d3fcce9,0,0,0,0,0,0,1,far know macedonians greek see passage believe alter fact athens source though alexander thorough greek education
0884b57e732a9907,0,0,0,0,0,0,1,first create obviously bogus claims nobody needs waste time refuting claim applied excerpt cut paste one refutation sufficient second rationales appear shifting originally claimed article contained creative facts pov statements claim particular statement unverifiable specific find problematic citing specific wikipedia policy given contentious history article dating back year evident goal portray exile uncredible source believe reject claims undermine premise regardless consistency wikipedia policy consequently want taken seriously need act cooperatively resolve issues means specific complaints citing exact policy means specious claims means accepting article undisputed specific issues abide conditions
f81c995e9e04b26d,1,0,1,0,1,0,0,sad f cking fagg get life u mb irty little fgan ever u eat n gga hon ey ba tard
0efbb8fa9e6983f6,0,0,0,0,0,0,1,name md ramijuddin father name md abdur rashid born march kaliachak malda website name www ramizwap tk visit site
36d2b7299fb4bc7a,1,0,0,0,1,0,0,hello racist
09fcfc64e53168a5,0,0,0,0,0,0,1,thank experimenting page benito mussolini wikipedia test worked reverted removed please use sandbox tests want take look welcome page would like learn contributing encyclopedia link edit reverted found link believe edit reverted please contact talk
fd95c172b236fa4b,1,0,0,0,1,0,0,harassment truly nasty piece work go soak head
b524522feb82d968,1,0,1,0,1,0,0,supper hungry bitch
50c2044dcc86c489,1,0,0,0,0,0,0,wikipedia battleground running around accusing people vandalism bowing authority personal knowledge makes one look like asshole cold blooded rude condescending attack well know one completely line uncalled
7bead0d10c031447,1,1,1,0,1,0,0,go fuck asshole way ip internet cafe block fuck want cunt oops mean cun consider dusting face reflection imbecile fucking arrogant prick
b6e535faa72e456a,1,0,0,0,1,0,0,guess retarded
bf41e216ad483afc,1,0,0,0,1,0,0,daylans looser ik kant spel
03ebb03deb920216,1,1,1,0,1,0,0,blanchardb dumb motherfucker going sue shit watch back
9e651c2439db174a,1,0,1,0,1,0,0,wiki sucks ass admin
18e9168642c6168d,0,0,0,0,0,0,1,probably lavey wrote christainity said many times ages talk
0e66b6d180a13b77,0,0,0,0,0,0,1,immune anything commit crime punished god fate doubt hard say involvement large part discussion consisted editors disagree position events notability criteria bit fun bit sport considering engaged dispute demonstrated link block could considered act vengeance part strong evidence views embodied wikipedia views many editors doubt defy principles good faith good faith principles must defended must suppose simply ignore seem right think guess much choice
b1b431be0561b55d,1,0,1,0,1,0,0,listen ok listen god damn jerk really sick tired shit sick stalking wikipedia editing page like edits make mean bully global block time make edit ok hurting offending anyone treat like terrorist noticed one bullied abusing power wikipedia administrator nothing tyrannical bully motivate people ok reason hate much speaking ass hate let intimidate longer going delete tattle usual tyrant like truth back continue edit like everyone else closing screw piss eat shit
157694ab4311ff09,0,0,0,0,0,0,1,preciate seem vandalism problem directed words ideas contributions
9aef4e82d5c85fc3,1,1,1,0,1,0,0,fuck u gogo dogo cluebot
0b491d7d15af9b7d,1,0,1,0,1,0,0,pronouced rink moron rincon like spanish wtoc always says rink rink go fuck edit correct gd mf sob
05c03c60cfc24476,0,0,0,0,0,0,1,redirect talk bear film
a729c24c842c11ca,1,0,0,0,0,0,0,look sock puppet image avoid rr warned read wp rr
704cd990f266ef15,1,0,1,0,1,0,0,bad motherfuckers lot keep calm carry
459cacc20ee83ca9,0,0,1,0,1,0,0,hi might interested discussion thank spanish heraldry respected contributor article probably best placed deal issues want take believe lack inline citations particular good english specificity parts article explain heraldry general sufficiently imho included article eg definitions section thanks c bcn sia discussion first sorry poor english hi want start undo war something like avionews post rumour propaganda speech milan sea declaration sia officer talked sia spanish comercial manager says italian sia officers inmediatly deny issue sia bcn cancellation fco mxp flights traspassing simply propaganda milan moments crisis also confirmed sia london regional headquarters unfortunately found italy uk sia press relase dennying milan sea president affirmations think informations enough question avionews article preceding unsigned comment added talk contribs twicked comment summer probably summer could codeshare star alliance partners article text refered today sia flights carry singapore malpensa barcelona route short time flight reduced singapore malpensa route continuation barcelona assured lufthansa italia referenced bonomi words explanation avionews comments anymore affirmation puntuation brackets sincerely fail see urge remove cheers mauritiusxxvii aut disce aut doce aut discede urge remove remove explain situation preceding unsigned comment added anon user behaviour today woke found whole lot personal attacks user messages user stupid biased wikipedia editor banned forever user page blanking talk page whith following message buaagh sick reading user please remove wiki fucking stupid haves sense person various nationalities nationality spain maurice say thenationalities spain article wtf possible maurice still editing article biased stupid pov catalonia article notice edit article since january ask ca
d4b04027153db8cb,1,1,1,0,1,0,0,fuck mama u fucking suck mother fucker
05505320391d7f26,1,0,1,0,0,0,0,failed damn ambush take ill get court order ncis arrest sorry ass
6869dfcf86b813a1,1,0,0,0,1,0,0,twit harass amaury harassed go ahead suspend fool
ff695973e4d06f22,1,0,1,0,0,0,0,hey mr troll learn word vandalism means better yet resign sysop since bloody clue mr k edits big f cking deal impressed learn job leave someone try fixing problems rather blocking admins wp bunch incompetents power trip take heat stay kitchen
e1aced0fa91ba364,1,0,1,0,1,0,0,gonna say stop fuckin wit goddamn
e46f0adab0119298,0,0,1,0,0,0,0,ridiculous historian first haredi general lithuanian haredi particular criticism perfectly valid topic encyclopedia sourced includable much may like next yated prominent news organ haredi world opinions including editorials represent views lithuanian orthodox leadership discussion valid well finally daniel even litvish explicitly follower dushinsky hasidus nationality dutch positions ridiculous superfinally stop using yiddish hebrew terms andy jewish probably idea wtf talking talk email
d7771f475c1e0f2f,1,0,1,0,1,0,0,look damn idiots troll
d906ad082d2657b8,1,0,0,0,0,0,0,mezo mezo king turtle bastard
1d406aeab12ea527,1,1,1,0,1,0,0,fuck fuck ass
bc1663765cdbb653,1,0,1,0,1,1,0,go fuck mother faggot
04965be9ea5a4214,0,0,0,0,0,0,1,would say bad form whole dispute tired really feel like intervening
5b032165008c0ec0,1,0,1,1,1,1,0,niggard please niggardly nigger niggerly niggered nickel nigga heard saying nigga spare nickel firmly believe proof politically correct impaled stakes left dead placed death camps given showers months informing showers available turn gas dig pits bulldoze corpses burn piss plow people quit pandering lazy stupid good nothing welfare grubbing crack smoking filthy stinky niggers
62a784decc42c21d,1,0,1,0,1,0,0,well well stupidiness case go ahead go live way moscow live way singapore come fool catch sucker hahahahahahahaha
989c3ec0633c6793,1,0,0,0,1,0,0,cuz admin maggot slave pov
0325d248b8875710,1,0,0,0,0,0,0,threatening try banned editing fine suggest account deleted constantly deleting entire paragraphs completely ignoring wikipedia policies regards instead tagging editing suddenly bullying nonsense know trying make look bad resorting bully nonsense also answered question part neutral despite statement would edit deleted get wikipedia tags placed user page change fact delete entire paragraphs sake one word occasionally made mistake putting subjective word edit someone noticed know edited admitted writing instead editing paragraphs believe neutral marking deleting entire paragraphs policy wikipedia
f631b93c06dc0d5c,1,0,1,0,1,0,0,human beings basically fu king idiots
21ec8eeb0890003d,1,0,0,0,1,0,0,hi kannadiga shame look like terrible ass false citation kannadiga say urdu originate africa despite lies idiocy spewed handful kanndadigas think valuable encyclopedic contributor
1f7854ce5385a645,1,1,1,0,1,0,0,fuck george akhtak sharmota
3cb9839ed6cdee41,1,0,1,0,1,0,0,hey thanks dick adding warning template ip talk page instead fixing fuck mindbogglingly idiotic idea background section follow one editorial read instead countless sources superb way fuck massive section highly read article fucking dolt
0dfe944a62ab3080,0,0,0,0,0,0,1,please stop continue violate wikipedia original research policy adding personal analysis synthesis articles blocked editing wikipedia dude dude
08f2e516bb5dea81,0,0,0,0,0,0,1,hello still around hey hoping may still visit please leave message
09108c6c6619e632,0,0,0,0,0,0,1,league copyeditors participation drive dear league member started participation drive remainder february please help clear backlog adopting following goals week select article copy edit backlog copy edit list article articles ready final proofread section select different article proofread articles ready final proofread section thanks help journalist
1369e9e220aa5147,1,1,1,0,1,0,0,oh shit stop making warnings motherfucker also fuck
0a956816578f5e6d,0,0,0,0,1,0,0,know ive bad emc mean quote name added vandalize done little punk thanks bugman
0b68daad07412f24,0,0,0,0,0,0,1,british first world war recruiting poster
04aadd2f732eef57,1,0,1,0,1,0,0,hey idiot simply verifying truth mobile first ringtone maker online brinked fucking research remove shit tired assholes removing hard work putting making wikipedia relevant page
1cde9283a37a53c8,0,0,0,0,0,0,1,yeah think added correct btw believe none pakistan current politicians fix country pinning hopes imran khan talk
04d00abfafb8017d,0,0,0,0,0,0,1,darren ross legit request think really called unless seen rapid fire recent recreation creations page huge spans apart months least part would gladly bet wardrobe never going demonstrate person notable may proficient user point may wander properly page recreation really pervasive enough menace warrant salting opinion starts really high pace definitely say called personal take anyway talk
04ee9320930e74b7,1,0,0,0,0,0,0,dreadedwalrus thinks gay dreadedwalrus thinks gay
0ad00799ffb3b2f6,0,0,0,0,0,0,1,obviously anti americanism canada means nothing necessarily regards structure article referring specific idea canadian students fear sovereignty overwhelmed canadians consider cultural correctives americans asked another side story questioned big deal put introduction response confusing far citing sources questioning views whether belong article making additions article several quotes weak examples many countries could claim anti americanism basis involvement middle east mean relevant enough addition put introduction article one trafficked websites world meant specifically talk major issues two specific countries far sources go comment obscurity still properly defended james tagg yes removed year ago see get dub source reliable thoroughly explained determined unreliable rather inappropriate add read source left detailed comments said something like pov push reverted edits making argument culture clash archive two sides every story please try tell going edit article many canadians would laugh idea usa causes profound fear sovereignty overwhelmed students opinions much weight way likely many sources support initial premise even might case rare sources exist counter argument nevertheless take look one last time obscurity clouding neutrality onesideness breaching neutrality trying say saying true sure true extent much points question fall far relevance required introduction article immediately moved
06afb65b0b9ca44e,0,0,0,0,0,0,1,least reverting talk contribs
75ee9eac3bd6e3ca,1,0,1,0,1,0,0,seriously complete ass completely idiotic idea call article death neda agha soltan call name indicate became famous manner death doh
08c01731ee8c208d,0,0,0,0,0,0,1,really really struggle cope users like logan think right
1501f74e1fe33f79,0,0,0,0,0,0,1,think john waddy end dab page neither seems able claim obvious pre eminence could always see steve prepared hold putting guy live position bu tit probably really worth quite fun continue coincidence
045a7cdcbe340e8d,0,0,0,0,1,0,0,know offend users jerk know correct get angry
d0be61a93cd4c489,1,0,0,0,0,0,0,connolley vain extreme
5572cab234c954d1,0,0,0,0,1,0,0,outlawed apothecary evidence one example montepukes ran plague nostradamus got plague survived fought doctor qualified rich low level intelligencia thus called cowards lemon head uses attack please hurt complaint fact lives page resale department books changing narrations idea says common least wilson showed lemonhead liar
5a87b002b5c2142d,1,0,1,0,1,0,0,warning mrzaius hard term lolcats use means necessary preserve correct term caturday way slobbering fat fuck get
ba691d80ecae92df,1,1,0,0,1,0,0,hey look retarder asslicker love smash head
cb9ccbebf3baa950,1,0,1,0,1,0,0,run hide censorship dumb fuck
168cd51c24508159,0,0,0,0,0,0,1,rollback enabled rollback account please read wikipedia rollback feature use already done good luck c
cd64e48fc4b0d0bf,1,0,1,0,1,0,0,quoting dumb bastard really understand anything
c73dcba58ad16b01,1,0,1,0,0,0,0,fuck point vandalised something
b4cf7fa5d8bb6c41,1,0,0,0,0,0,0,getting seriously pissed dont revert edits ok get head need drill
59e2fc49750512ef,1,0,0,0,0,0,0,sallary controversy president peabody essex museum dan monroe makes year full benefits guards part time benefits wiki stalker today hi bitch ass keep fuck wiki stalker
01a8110cb4e5ac79,0,0,0,0,0,0,1,please discuss factual accurate biographical information courtney ford vandalism look forward hearing evidence
887488b5a5f7ca3c,1,0,1,1,1,0,0,jerk ill shwo idiot finish life idiot last time name cathedral uyou understand
032928a258683b7b,0,0,0,0,0,0,1,dude nyt mention case wikipedia works seriously journalism original research see point discussing going go round round basic factual confusion made two entirely separate police investigations
179d5427239b601f,0,0,0,0,0,0,1,huh want alias added columbia entire post confusing see used articles want done
130237d30e6747b1,1,0,1,0,0,0,0,nancy like fuck people fun
a6b2fc85de8114af,1,1,1,1,1,0,0,fuck billcj kill billcj hate big fat fuck kill billcj kill billcj kill billcjs ass kill big fat fuck kill ass kill billcj fuck billcj kill ass kill billcj kill billcj hate kill billcj avenge toughhead kill ass
7a8ea08584b21054,1,1,1,0,1,0,0,hello hello cock sucking shit eating mother fucking bitch
06e6abc88198162b,0,0,0,0,0,0,1,nicolae carpathia naturally apologies
00f59a92085d27ab,1,0,0,0,1,0,0,dear mokele right tell people die fire ip address used vandilism mean talk people like fact bigger loser person block
a83932247fc191ff,1,0,1,0,1,0,0,listen go fuck asswipe
0a9c1cadeffd5973,0,0,0,0,0,0,1,top article clearly states song stephen duffy see kiss tin tin song
b69098379d54c992,1,0,1,0,1,0,0,cos smells like ass
1888843edd5de5c6,1,1,1,0,1,0,0,peole fuking compkete asshole like bitches blocked blocked becaus ei started topic page fed ur reading fuk u th asshole giant inch dick asshole
aac5870b6d632215,1,1,1,0,1,0,0,hey hey faggot dead yet watching mom getting raped filthy pigs one
7690e7c6dd984092,1,0,1,0,0,0,0,get fucking life mate job australian crying loud nothing sit around computer edit wasting time page reason replying funny try start something care college education least reply big words favor jerk
02c07b15733c976e,0,0,0,0,0,0,1,quality wifi currently visiting france stayed two apartments v boxes cases seems wifi router cope one device time info available issues dhcp server see mention problem french version page either since see two different v boxes feel like may due hardware comments anyone
4bbe6928eccebc4b,1,0,0,0,1,1,0,nigger unblock reason liar
8872eb39ca62c3b8,1,0,1,0,1,0,0,btw eloy fucking bomb ass band
119b779f86b43e99,0,0,0,0,0,0,1,know scientific data documents high school geography teacher told years ago sq km correct figure comunist period people reporting smaller figures order pay smaller taxes think bogdandiusca right either taxes agricultural reports bouth paul
af165cc6bc696780,1,0,1,0,1,0,0,hey man fucked mother
530eb75681900e68,1,0,0,0,0,0,0,bores much called deeply unpleasant harassment stop deeply unpleasant harasser dead simple
9487e0f1b91d0d90,1,0,1,0,1,0,0,ban jerk someone needs ban jerk deleting articles even get ground
31766569d8350a7c,1,0,1,0,1,0,0,stop sending shit anything esc article even exict stop bitch stop sendinh
1fbb7955705b144c,1,0,0,0,0,0,0,hey u problem tulu people trying show tulu people kannada u keep karnataka surely eaten tamils telugu suppresing linguistic minorities state good ok anways kannda language borrows heavily sanskrit know stupid person gave classical language status
4c2161e0de9063e6,1,0,1,0,0,0,0,post damn meme look wikipedia bunch pompous bullshit good trolling much else let throw arbitrary standards window srsly come vandalism real imagined like ton bricks within minute long take notice wikipedos trying use wikipedia advocate raping kids kind defeats purpose hive mind stop shit like
b220659508dce0c8,1,0,0,0,1,0,0,useless prick die aids
01b9aa85cc61c03f,1,0,1,0,1,0,0,suck undelete page barry dejay
40f73907fc4cb0b8,1,0,0,0,0,0,0,hey dude one tried talk tough figured walt prove wonder avoid us lately martial arts fakes false military claims taking lot hits bullshido swell day
34739ec99c0fef9c,0,0,1,0,1,0,0,joe johnston honestly idiot blabbing jp almost years jp trilogy dead new film even one use jp title really stupid annoying much information contradicts mailbox
b72ec9435e3f18e2,1,0,1,0,1,0,0,dirty peadophile suck little boys willies make year old girls
b29973b1189f5875,1,0,1,0,1,0,0,chriso internet vandal criminal chriso belonge international homo criminal organization see www chriso homo com chriso fucken idiot chicken brain ha ha ha
02fe01816a801b04,0,0,0,0,0,0,1,thanks da one
be6785d4f8e6f6a6,1,0,1,0,1,0,0,fix sh manually know long common minke page gonna take piece sh f k problem use converter f k conversions go f k home stupid c nt
0df63faec9794464,0,0,0,0,0,0,1,edit request stars bare links u tour u tour references bare links fix issue
0f2816129f07f0a5,0,0,0,0,0,0,1,sorry wikipedia takes copyright seriously obey law regardless chances getting caught exceptions made images deleted please upload sorry
a03a14d0150111b8,1,0,1,0,1,0,0,opinion opinion everyone one really think aliens dropped volcano based evidence alien souls body fucking idiots opinion correct
0f55286b33038e5e,0,0,0,0,0,0,1,adding feel statement passion complex sanctuary came little strongly preference opinion
765026785be97a2a,1,0,1,0,1,0,0,hahaha nice try agree ethnocentric bullshit try size jun utc
1effa1c3a8e4f637,1,1,1,0,1,0,0,toys pram eh persecuted big bad english awww diddums grow big fucking baby
5d7a4ed088265dd8,1,0,1,0,1,0,0,suck suck jpgordon even admins checkusers find ips block long periods time press reset button modems within minutes would get new ip able vandalize result hope admins realize blocking useless indeed always get blocked save time yet another checkuser ip using case figured previously used ip see https en wikipedia org w index php title special log block page user blocked months yesterday useless block quite easy circumvent
a362b8c8c9a37f23,1,0,0,0,0,0,0,retrodumb claims trial encyclopedic value negligible entire section shooting page us legal concept stand ground even detailed sections trial page filled links pages kind idiot able blithely dismiss sort comprehensive content negligible value encyclopedia occur dolts like giving people sort background infromation primary purpose encyclopedia even know encyclopedia even moron
03ee3539917e5f76,0,0,0,0,0,0,1,bad sorry logged school said remember yeah umm sorry ill change belive vandilise ill fix embrassing hope u understand
beda7b8019c5839b,1,0,0,0,0,0,0,reply vandal wakkeenah vandals called administrators air dates minor problems facts details surrounding reeves suicided written well enough everybody else reporting fact reeves fight moore next day also reverted pure vandalism far spelling goes vesa projects whoever well keep repeating time spelling errors might occur spelling counts content vandalised called users administrators called wikipedia obvious wahkeenah personal interest proof internet reeves death explained detail possible people involved taking everything idiotic administratotors reversing thus making look stupid ignorant realizing historical facts
4ccf1f81b7fd56a8,1,0,0,0,0,0,0,al qaedia
ff7cd88f0588f00d,1,0,1,0,1,0,0,shit hate pompous bastard
4f1101d8b54e1da3,1,0,1,0,1,0,0,cunt hate face fucking shit faced wanker
1ca68f4c5253fb11,0,0,1,0,1,0,0,hey mr troll learn word vandalism means better yet resign sysop since bloody clue mr k edits big f cking deal impressed learn job leave someone try fixing problems rather blocking admins wp bunch incompetents power trip
b2b7bc9fb5492801,1,0,1,0,1,0,0,applued fact work one work one refuse see one less point view facts dick head people disagree mock insulit wrost human ever meet net person really need get ego trip jackass
aedadb12fde82274,1,0,0,0,1,0,0,idiot stop vanalising
173f912659fd0ca1,0,0,0,0,0,0,1,many biographies wp mention birth date subject mean info currently single good featured article journal find examples directions science journal c class article nature journal rather generous b class rating among participants wpjournals project consensus information important even crucial
03f3dec5d5e9d381,1,0,1,0,1,0,0,suck dick thank talk hist
c09ac9395ab8c7db,1,0,0,0,0,0,0,note ya aint dutch ya aint much
73ad981f9ab25314,1,1,1,0,1,0,0,fuck grow get real life quit living pathetic fucking dream boss people fucking wikipedia fucking pathetic rip name tag take paper hat tell wanna flip burgers get fuck site child
14b9efbe7242afda,1,0,1,0,1,0,0,hell r u u care neway bit fun get life
093570292dc77f03,0,0,0,0,0,0,1,respect medicaid alot respect admiration medicaid system new york client medicaid managed care health plan capital district physicians health plan plan result contract cdphp ny medicaid system standard practice placing medicaid clients managed care plans health insurance companies run state like managed care plan without health care insurance almost eight years without medicaid medicaid managed care plan worse better nothing oh name plan cdphp select plan plan cdphp runs medicaid clients county several nearby counties
096d00eabce64a38,1,0,0,0,0,0,0,blocked reporting harassment thing liar
3cb48b3528fb38c8,0,0,1,0,1,0,0,day got served well since seem agree statement mcmap going expose pog day get corrected pog sad day world marine corps offended speak truth marine corps lies recruiters feed come spend day grunt battalion see outlook beloved marine corps change way go corporal still years pog way go guess mcis could pick suck enough first sergeant cock dildo congratulations signing time war edit articles marine corps wikipedia pretty bitch move ask
1d25af1fc53ceba2,0,0,0,0,0,0,1,ok let leave edit fine percentages text comments make regards
4824357afe7c53a3,1,0,0,0,0,0,0,big yawn stop making ridiculous changes article fool purely boxing nothing else
04244108a528db67,0,0,0,0,0,0,1,elvek october thanks much jrspring suggestions added material made corrections accordingly
08904319c6f5eaa3,0,0,0,0,0,0,1,inclined believe separate article good idea assuming polish club meets notability standard euro football organization field
0a3530fa521f5127,0,0,0,0,0,0,1,image dvcode giftset box jpg please write detailed fair use rationale image
7069404fdc0c8593,1,1,1,0,1,0,0,dragon rape pound nerdy ass get drunk jerk fucking loser
2ec7c7a9143eb03c,1,0,0,0,0,0,0,yes suggest stop sock puppeting sassy say funk god admins commies anyway way line
d10fc67e13b516fd,1,0,1,0,1,0,0,stated position many damn times sorry stupid see completely wrong
